FLIR_ID_Year,FLIR_ID,site,date,year,time,survey_time,photo_type,determined_usage,water,air_temperature_c,humidity,microhabitat_type,distance_from_object_m,meter_marker,marker_number,direction,record_id,latitude.x,longitude.x,latitude.y,longitude.y,observer,FLIR_ID_Date,Notes
FLIR1655_2024,FLIR1655,Wood Lab Pond,6/3/24,4544,22:25,Night,transect,good,y,18.7,94.5,NA,1.57,3,NA,East,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56824141,-80.45144617,41.56829843,-80.45158326,Connor Fowler,FLIR1655_2024-06,
FLIR1657_2024,FLIR1657,Wood Lab Pond,6/3/24,4544,22:25,Night,transect,bad,NA,18.7,94.5,NA,1.38,3,NA,West,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56824909,-80.45145551,41.56829843,-80.45158326,Connor Fowler,FLIR1657_2024-06,
FLIR1659_2024,FLIR1659,Wood Lab Pond,6/3/24,4544,22:25,Night,transect,bad,NA,18.7,94.5,NA,1.54,4,NA,North,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56825771,-80.45148874,41.56829843,-80.45158326,Connor Fowler,FLIR1659_2024-06,
FLIR1661_2024,FLIR1661,Wood Lab Pond,6/3/24,4544,22:26,Night,transect,bad,NA,18.7,94.5,NA,1.52,4,NA,South,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56825085,-80.45149718,41.56829843,-80.45158326,Connor Fowler,FLIR1661_2024-06,
FLIR1663_2024,FLIR1663,Wood Lab Pond,6/3/24,4544,22:26,Night,transect,bad,NA,18.7,94.5,NA,1.62,4,NA,East,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56824808,-80.45149707,41.56829843,-80.45158326,Connor Fowler,FLIR1663_2024-06,
FLIR1665_2024,FLIR1665,Wood Lab Pond,6/3/24,4544,22:26,Night,transect,good,y,18.7,94.5,NA,1.36,4,NA,West,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56823959,-80.45150893,41.56829843,-80.45158326,Connor Fowler,FLIR1665_2024-06,
FLIR1667_2024,FLIR1667,Wood Lab Pond,6/3/24,4544,22:26,Night,transect,good,n,18.7,94.5,NA,1.34,5,NA,North,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56821719,-80.45148583,41.56829843,-80.45158326,Connor Fowler,FLIR1667_2024-06,
FLIR1669_2024,FLIR1669,Wood Lab Pond,6/3/24,4544,22:27,Night,transect,good,n,18.7,94.5,NA,1.42,5,NA,South,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56818783,-80.45149176,41.56829843,-80.45158326,Connor Fowler,FLIR1669_2024-06,
FLIR1671_2024,FLIR1671,Wood Lab Pond,6/3/24,4544,22:27,Night,transect,good,y,18.7,94.5,NA,1.51,5,NA,East,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56818587,-80.4514762,41.56829843,-80.45158326,Connor Fowler,FLIR1671_2024-06,
FLIR1673_2024,FLIR1673,Wood Lab Pond,6/3/24,4544,22:27,Night,transect,good,y,18.7,94.5,NA,1.38,5,NA,West,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56812427,-80.45152522,41.56829843,-80.45158326,Connor Fowler,FLIR1673_2024-06,
FLIR1675_2024,FLIR1675,Wood Lab Pond,6/3/24,4544,22:27,Night,transect,good,y,18.7,94.5,NA,1.44,6,NA,North,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56815719,-80.45150999,41.56829843,-80.45158326,Connor Fowler,FLIR1675_2024-06,
FLIR1677_2024,FLIR1677,Wood Lab Pond,6/3/24,4544,22:28,Night,transect,good,y,18.7,94.5,NA,1.52,6,NA,South,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56816354,-80.45152973,41.56829843,-80.45158326,Connor Fowler,FLIR1677_2024-06,
FLIR1679_2024,FLIR1679,Wood Lab Pond,6/3/24,4544,22:28,Night,transect,bad,NA,18.7,94.5,NA,1.57,6,NA,East,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56816851,-80.45154153,41.56829843,-80.45158326,Connor Fowler,FLIR1679_2024-06,
FLIR1681_2024,FLIR1681,Wood Lab Pond,6/3/24,4544,22:28,Night,transect,bad,NA,18.7,94.5,NA,1.31,6,NA,West,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56818594,-80.45152256,41.56829843,-80.45158326,Connor Fowler,FLIR1681_2024-06,
FLIR1683_2024,FLIR1683,Wood Lab Pond,6/3/24,4544,22:28,Night,transect,bad,NA,18.7,94.5,NA,1.28,7,NA,North,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.5682003,-80.4515046,41.56829843,-80.45158326,Connor Fowler,FLIR1683_2024-06,
FLIR1685_2024,FLIR1685,Wood Lab Pond,6/3/24,4544,22:29,Night,transect,bad,NA,18.7,94.5,NA,1.47,7,NA,South,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56817469,-80.4515224,41.56829843,-80.45158326,Connor Fowler,FLIR1685_2024-06,
FLIR1687_2024,FLIR1687,Wood Lab Pond,6/3/24,4544,22:29,Night,transect,bad,NA,18.7,94.5,NA,1.42,7,NA,East,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56815339,-80.45154729,41.56829843,-80.45158326,Connor Fowler,FLIR1687_2024-06,
FLIR1689_2024,FLIR1689,Wood Lab Pond,6/3/24,4544,22:29,Night,transect,bad,NA,18.7,94.5,NA,1.26,7,NA,West,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56814397,-80.45156908,41.56829843,-80.45158326,Connor Fowler,FLIR1689_2024-06,
FLIR1691_2024,FLIR1691,Wood Lab Pond,6/3/24,4544,22:29,Night,transect,bad,NA,18.7,94.5,NA,1.41,8,NA,North,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56817301,-80.45154317,41.56829843,-80.45158326,Connor Fowler,FLIR1691_2024-06,
FLIR1693_2024,FLIR1693,Wood Lab Pond,6/3/24,4544,22:30,Night,transect,bad,NA,18.7,94.5,NA,1.5,8,NA,South,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56816761,-80.45153852,41.56829843,-80.45158326,Connor Fowler,FLIR1693_2024-06,
FLIR1695_2024,FLIR1695,Wood Lab Pond,6/3/24,4544,22:30,Night,transect,bad,NA,18.7,94.5,NA,1.61,8,NA,East,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56820935,-80.4515475,41.56829843,-80.45158326,Connor Fowler,FLIR1695_2024-06,
FLIR1697_2024,FLIR1697,Wood Lab Pond,6/3/24,4544,22:30,Night,transect,bad,NA,18.7,94.5,NA,1.4,8,NA,West,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56817633,-80.45157681,41.56829843,-80.45158326,Connor Fowler,FLIR1697_2024-06,
FLIR1699_2024,FLIR1699,Wood Lab Pond,6/3/24,4544,22:30,Night,transect,bad,NA,18.7,94.5,NA,1.43,9,NA,North,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56817955,-80.45157873,41.56829843,-80.45158326,Connor Fowler,FLIR1699_2024-06,
FLIR1701_2024,FLIR1701,Wood Lab Pond,6/3/24,4544,22:31,Night,transect,bad,NA,18.7,94.5,NA,1.57,9,NA,South,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56817732,-80.45157866,41.56829843,-80.45158326,Connor Fowler,FLIR1701_2024-06,
FLIR1703_2024,FLIR1703,Wood Lab Pond,6/3/24,4544,22:31,Night,transect,bad,NA,18.7,94.5,NA,1.52,9,NA,East,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56818556,-80.45156382,41.56829843,-80.45158326,Connor Fowler,FLIR1703_2024-06,
FLIR1705_2024,FLIR1705,Wood Lab Pond,6/3/24,4544,22:31,Night,transect,bad,NA,18.7,94.5,NA,1.47,9,NA,West,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56818599,-80.45153141,41.56829843,-80.45158326,Connor Fowler,FLIR1705_2024-06,
FLIR1707_2024,FLIR1707,Wood Lab Pond,6/3/24,4544,22:31,Night,transect,bad,NA,18.7,94.5,NA,1.41,10,NA,North,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56814543,-80.45149278,41.56829843,-80.45158326,Connor Fowler,FLIR1707_2024-06,
FLIR1709_2024,FLIR1709,Wood Lab Pond,6/3/24,4544,22:32,Night,transect,bad,NA,18.7,94.5,NA,1.59,10,NA,South,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56818492,-80.45153218,41.56829843,-80.45158326,Connor Fowler,FLIR1709_2024-06,
FLIR1711_2024,FLIR1711,Wood Lab Pond,6/3/24,4544,22:32,Night,transect,bad,NA,18.7,94.5,NA,1.59,10,NA,East,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56820281,-80.45152879,41.56829843,-80.45158326,Connor Fowler,FLIR1711_2024-06,
FLIR1713_2024,FLIR1713,Wood Lab Pond,6/3/24,4544,22:32,Night,transect,bad,NA,18.7,94.5,NA,1.42,10,NA,West,376f2b5b-f490-427d-ba3a-14c0a11575b5,41.56821151,-80.45155321,41.56829843,-80.45158326,Connor Fowler,FLIR1713_2024-06,
FLIR2231_2024,FLIR2231,RV Pond,7/24/24,4549,1:02,Night,transect,good,y,20.1,98.8,NA,1.38,0,NA,North,93bbf242-832b-405e-9984-573633f99439,41.6919154,-80.5011365,41.6919018,-80.5012066,Rachel Verdi,FLIR2231_2024-07,
FLIR2233_2024,FLIR2233,RV Pond,7/24/24,4549,1:05,Night,transect,good,y,20.1,98.8,NA,1.43,0,NA,South,93bbf242-832b-405e-9984-573633f99439,41.6918768,-80.5011751,41.6919018,-80.5012066,Rachel Verdi,FLIR2233_2024-07,
FLIR2235_2024,FLIR2235,RV Pond,7/24/24,4549,1:06,Night,transect,good,y,20.1,98.8,NA,1.44,0,NA,East,93bbf242-832b-405e-9984-573633f99439,41.6918512,-80.5011922,41.6919018,-80.5012066,Rachel Verdi,FLIR2235_2024-07,
FLIR2237_2024,FLIR2237,RV Pond,7/24/24,4549,1:06,Night,transect,good,y,20.1,98.8,NA,1.51,0,NA,West,93bbf242-832b-405e-9984-573633f99439,41.6919431,-80.5011801,41.6919018,-80.5012066,Rachel Verdi,FLIR2237_2024-07,
FLIR2239_2024,FLIR2239,RV Pond,7/24/24,4549,1:06,Night,transect,good,y,20.1,98.8,NA,1.22,1,NA,North,93bbf242-832b-405e-9984-573633f99439,41.6919032,-80.5012201,41.6919018,-80.5012066,Rachel Verdi,FLIR2239_2024-07,
FLIR2241_2024,FLIR2241,RV Pond,7/24/24,4549,1:07,Night,transect,bad,NA,20.1,98.8,NA,1.54,1,NA,South,93bbf242-832b-405e-9984-573633f99439,41.6918624,-80.5011567,41.6919018,-80.5012066,Rachel Verdi,FLIR2241_2024-07,
FLIR2243_2024,FLIR2243,RV Pond,7/24/24,4549,1:07,Night,transect,good,y,20.1,98.8,NA,1.38,1,NA,East,93bbf242-832b-405e-9984-573633f99439,41.6918517,-80.5011215,41.6919018,-80.5012066,Rachel Verdi,FLIR2243_2024-07,
FLIR2245_2024,FLIR2245,RV Pond,7/24/24,4549,1:07,Night,transect,bad,NA,20.1,98.8,NA,1.34,1,NA,West,93bbf242-832b-405e-9984-573633f99439,41.6918543,-80.5012092,41.6919018,-80.5012066,Rachel Verdi,FLIR2245_2024-07,
FLIR2247_2024,FLIR2247,RV Pond,7/24/24,4549,1:08,Night,transect,bad,NA,20.1,98.8,NA,1.43,2,NA,North,93bbf242-832b-405e-9984-573633f99439,41.691885,-80.50117,41.6919018,-80.5012066,Rachel Verdi,FLIR2247_2024-07,
FLIR2249_2024,FLIR2249,RV Pond,7/24/24,4549,1:09,Night,transect,good,y,20.1,98.8,NA,1.53,2,NA,South,93bbf242-832b-405e-9984-573633f99439,41.6918846,-80.5011044,41.6919018,-80.5012066,Rachel Verdi,FLIR2249_2024-07,
FLIR2253_2024,FLIR2253,RV Pond,7/24/24,4549,1:09,Night,transect,good,y,20.1,98.8,NA,1.35,2,NA,East,93bbf242-832b-405e-9984-573633f99439,41.6918535,-80.5011013,41.6919018,-80.5012066,Rachel Verdi,FLIR2253_2024-07,
FLIR2255_2024,FLIR2255,RV Pond,7/24/24,4549,1:09,Night,transect,good,y,20.1,98.8,NA,1.46,2,NA,West,93bbf242-832b-405e-9984-573633f99439,41.691883,-80.5010968,41.6919018,-80.5012066,Rachel Verdi,FLIR2255_2024-07,
FLIR2257_2024,FLIR2257,RV Pond,7/24/24,4549,1:09,Night,transect,good,y,20.1,98.8,NA,1.48,3,NA,North,93bbf242-832b-405e-9984-573633f99439,41.6918419,-80.5010691,41.6919018,-80.5012066,Rachel Verdi,FLIR2257_2024-07,
FLIR2259_2024,FLIR2259,RV Pond,7/24/24,4549,1:10,Night,transect,good,y,20.1,98.8,NA,1.37,3,NA,South,93bbf242-832b-405e-9984-573633f99439,41.691886,-80.5011288,41.6919018,-80.5012066,Rachel Verdi,FLIR2259_2024-07,
FLIR2261_2024,FLIR2261,RV Pond,7/24/24,4549,1:10,Night,transect,good,y,20.1,98.8,NA,1.11,3,NA,East,93bbf242-832b-405e-9984-573633f99439,41.6918992,-80.5010833,41.6919018,-80.5012066,Rachel Verdi,FLIR2261_2024-07,
FLIR2263_2024,FLIR2263,RV Pond,7/24/24,4549,1:10,Night,transect,good,y,20.1,98.8,NA,1.47,3,NA,West,93bbf242-832b-405e-9984-573633f99439,41.6919466,-80.5011863,41.6919018,-80.5012066,Rachel Verdi,FLIR2263_2024-07,
FLIR2265_2024,FLIR2265,RV Pond,7/24/24,4549,1:10,Night,transect,bad,NA,20.1,98.8,NA,1.52,4,NA,North,93bbf242-832b-405e-9984-573633f99439,41.6919628,-80.5010911,41.6919018,-80.5012066,Rachel Verdi,FLIR2265_2024-07,
FLIR2267_2024,FLIR2267,RV Pond,7/24/24,4549,1:11,Night,transect,good,y,20.1,98.8,NA,1.49,4,NA,South,93bbf242-832b-405e-9984-573633f99439,41.6918678,-80.5010609,41.6919018,-80.5012066,Rachel Verdi,FLIR2267_2024-07,
FLIR2269_2024,FLIR2269,RV Pond,7/24/24,4549,1:11,Night,transect,good,y,20.1,98.8,NA,1.6,4,NA,East,93bbf242-832b-405e-9984-573633f99439,41.6918475,-80.5011178,41.6919018,-80.5012066,Rachel Verdi,FLIR2269_2024-07,
FLIR2271_2024,FLIR2271,RV Pond,7/24/24,4549,1:12,Night,transect,bad,NA,20.1,98.8,NA,1.49,4,NA,West,93bbf242-832b-405e-9984-573633f99439,41.6918214,-80.5010532,41.6919018,-80.5012066,Rachel Verdi,FLIR2271_2024-07,
FLIR2273_2024,FLIR2273,RV Pond,7/24/24,4549,1:12,Night,transect,good,y,20.1,98.8,NA,1.52,5,NA,North,93bbf242-832b-405e-9984-573633f99439,41.6918328,-80.5010587,41.6919018,-80.5012066,Rachel Verdi,FLIR2273_2024-07,
FLIR2275_2024,FLIR2275,RV Pond,7/24/24,4549,1:12,Night,transect,good,y,20.1,98.8,NA,1.47,5,NA,South,93bbf242-832b-405e-9984-573633f99439,41.6918655,-80.5011027,41.6919018,-80.5012066,Rachel Verdi,FLIR2275_2024-07,
FLIR2277_2024,FLIR2277,RV Pond,7/24/24,4549,1:12,Night,transect,bad,NA,20.1,98.8,NA,1.56,5,NA,East,93bbf242-832b-405e-9984-573633f99439,41.6919048,-80.5010781,41.6919018,-80.5012066,Rachel Verdi,FLIR2277_2024-07,
FLIR2279_2024,FLIR2279,RV Pond,7/24/24,4549,1:13,Night,transect,good,y,20.1,98.8,NA,1.51,5,NA,West,93bbf242-832b-405e-9984-573633f99439,41.6918516,-80.50116,41.6919018,-80.5012066,Rachel Verdi,FLIR2279_2024-07,
FLIR2281_2024,FLIR2281,RV Pond,7/24/24,4549,1:13,Night,transect,good,y,20.1,98.8,NA,1.49,6,NA,North,93bbf242-832b-405e-9984-573633f99439,41.6918274,-80.5011304,41.6919018,-80.5012066,Rachel Verdi,FLIR2281_2024-07,
FLIR2283_2024,FLIR2283,RV Pond,7/24/24,4549,1:13,Night,transect,good,y,20.1,98.8,NA,1.43,6,NA,South,93bbf242-832b-405e-9984-573633f99439,41.6919039,-80.5011527,41.6919018,-80.5012066,Rachel Verdi,FLIR2283_2024-07,
FLIR2285_2024,FLIR2285,RV Pond,7/24/24,4549,1:14,Night,transect,good,y,20.1,98.8,NA,1.46,6,NA,East,93bbf242-832b-405e-9984-573633f99439,41.6918642,-80.5011,41.6919018,-80.5012066,Rachel Verdi,FLIR2285_2024-07,
FLIR2287_2024,FLIR2287,RV Pond,7/24/24,4549,1:14,Night,transect,bad,NA,20.1,98.8,NA,1.5,6,NA,West,93bbf242-832b-405e-9984-573633f99439,41.691917,-80.5011122,41.6919018,-80.5012066,Rachel Verdi,FLIR2287_2024-07,
FLIR2289_2024,FLIR2289,RV Pond,7/24/24,4549,1:14,Night,transect,good,y,20.1,98.8,NA,1.62,7,NA,North,93bbf242-832b-405e-9984-573633f99439,41.6918867,-80.5010764,41.6919018,-80.5012066,Rachel Verdi,FLIR2289_2024-07,
FLIR2291_2024,FLIR2291,RV Pond,7/24/24,4549,1:15,Night,transect,good,y,20.1,98.8,NA,1.56,7,NA,South,93bbf242-832b-405e-9984-573633f99439,41.6918114,-80.5010995,41.6919018,-80.5012066,Rachel Verdi,FLIR2291_2024-07,
FLIR2293_2024,FLIR2293,RV Pond,7/24/24,4549,1:15,Night,transect,good,y,20.1,98.8,NA,1.46,7,NA,East,93bbf242-832b-405e-9984-573633f99439,41.691809,-80.5011055,41.6919018,-80.5012066,Rachel Verdi,FLIR2293_2024-07,
FLIR2295_2024,FLIR2295,RV Pond,7/24/24,4549,1:15,Night,transect,good,y,20.1,98.8,NA,1.39,7,NA,West,93bbf242-832b-405e-9984-573633f99439,41.6917968,-80.5010815,41.6919018,-80.5012066,Rachel Verdi,FLIR2295_2024-07,
FLIR2297_2024,FLIR2297,RV Pond,7/24/24,4549,1:15,Night,transect,good,y,20.1,98.8,NA,1.5,8,NA,North,93bbf242-832b-405e-9984-573633f99439,41.6917847,-80.501078,41.6919018,-80.5012066,Rachel Verdi,FLIR2297_2024-07,
FLIR2299_2024,FLIR2299,RV Pond,7/24/24,4549,1:16,Night,transect,good,y,20.1,98.8,NA,1.37,8,NA,South,93bbf242-832b-405e-9984-573633f99439,41.6918037,-80.5010686,41.6919018,-80.5012066,Rachel Verdi,FLIR2299_2024-07,
FLIR2301_2024,FLIR2301,RV Pond,7/24/24,4549,1:16,Night,transect,good,y,20.1,98.8,NA,1.47,8,NA,East,93bbf242-832b-405e-9984-573633f99439,41.6918401,-80.5011029,41.6919018,-80.5012066,Rachel Verdi,FLIR2301_2024-07,
FLIR2307_2024,FLIR2307,RV Pond,7/24/24,4549,1:16,Night,transect,good,y,20.1,98.8,NA,1.37,8,NA,West,93bbf242-832b-405e-9984-573633f99439,41.6918214,-80.501067,41.6919018,-80.5012066,Rachel Verdi,FLIR2307_2024-07,
FLIR2305_2024,FLIR2305,RV Pond,7/24/24,4549,1:16,Night,transect,good,y,20.1,98.8,NA,1.51,9,NA,North,93bbf242-832b-405e-9984-573633f99439,41.6918216,-80.5010648,41.6919018,-80.5012066,Rachel Verdi,FLIR2305_2024-07,
FLIR2307_2024,FLIR2307,RV Pond,7/24/24,4549,1:17,Night,transect,good,y,20.1,98.8,NA,1.47,9,NA,South,93bbf242-832b-405e-9984-573633f99439,41.6917935,-80.5010693,41.6919018,-80.5012066,Rachel Verdi,FLIR2307_2024-07,
FLIR2309_2024,FLIR2309,RV Pond,7/24/24,4549,1:17,Night,transect,good,y,20.1,98.8,NA,1.51,9,NA,East,93bbf242-832b-405e-9984-573633f99439,41.691803,-80.5010621,41.6919018,-80.5012066,Rachel Verdi,FLIR2309_2024-07,
FLIR2311_2024,FLIR2311,RV Pond,7/24/24,4549,1:17,Night,transect,good,y,20.1,98.8,NA,1.29,9,NA,West,93bbf242-832b-405e-9984-573633f99439,41.691808,-80.5010347,41.6919018,-80.5012066,Rachel Verdi,FLIR2311_2024-07,
FLIR2313_2024,FLIR2313,RV Pond,7/24/24,4549,1:18,Night,transect,good,y,20.1,98.8,NA,1.48,10,NA,North,93bbf242-832b-405e-9984-573633f99439,41.6918717,-80.50109,41.6919018,-80.5012066,Rachel Verdi,FLIR2313_2024-07,
FLIR2315_2024,FLIR2315,RV Pond,7/24/24,4549,1:18,Night,transect,good,y,20.1,98.8,NA,1.51,10,NA,South,93bbf242-832b-405e-9984-573633f99439,41.6918257,-80.501102,41.6919018,-80.5012066,Rachel Verdi,FLIR2315_2024-07,
FLIR2317_2024,FLIR2317,RV Pond,7/24/24,4549,1:19,Night,transect,good,y,20.1,98.8,NA,1.49,10,NA,East,93bbf242-832b-405e-9984-573633f99439,41.691807,-80.5010392,41.6919018,-80.5012066,Rachel Verdi,FLIR2317_2024-07,
FLIR2319_2024,FLIR2319,RV Pond,7/24/24,4549,1:19,Night,transect,good,y,20.1,98.8,NA,1.56,10,NA,West,93bbf242-832b-405e-9984-573633f99439,41.6917862,-80.500984,41.6919018,-80.5012066,Rachel Verdi,FLIR2319_2024-07,
FLIR2125_2024,FLIR2125,Vorisek Pond,7/23/24,4549,23:04,Night,transect,good,y,20.8,80.6,NA,1.62,0,NA,North,51233e84-779d-42c9-9a1a-8b69143e2d43,41.7121767,-80.3913133,41.7122383,-80.3917167,Rachel Verdi,FLIR2125_2024-07,
FLIR2129_2024,FLIR2129,Vorisek Pond,7/23/24,4549,23:06,Night,transect,good,n,20.8,80.6,NA,1.61,0,NA,South,51233e84-779d-42c9-9a1a-8b69143e2d43,41.712185,-80.39134,41.7122383,-80.3917167,Rachel Verdi,FLIR2129_2024-07,
FLIR2131_2024,FLIR2131,Vorisek Pond,7/23/24,4549,23:06,Night,transect,good,n,20.8,80.6,NA,1.57,0,NA,East,51233e84-779d-42c9-9a1a-8b69143e2d43,41.7121621,-80.3913119,41.7122383,-80.3917167,Rachel Verdi,FLIR2131_2024-07,
FLIR2133_2024,FLIR2133,Vorisek Pond,7/23/24,4549,23:06,Night,transect,good,n,20.8,80.6,NA,1.55,0,NA,West,51233e84-779d-42c9-9a1a-8b69143e2d43,41.712168,-80.3913577,41.7122383,-80.3917167,Rachel Verdi,FLIR2133_2024-07,
FLIR2135_2024,FLIR2135,Vorisek Pond,7/23/24,4549,23:07,Night,transect,good,n,20.8,80.6,NA,1.53,1,NA,North,51233e84-779d-42c9-9a1a-8b69143e2d43,41.7121524,-80.3914507,41.7122383,-80.3917167,Rachel Verdi,FLIR2135_2024-07,
FLIR2137_2024,FLIR2137,Vorisek Pond,7/23/24,4549,23:07,Night,transect,good,y,20.8,80.6,NA,1.57,1,NA,South,51233e84-779d-42c9-9a1a-8b69143e2d43,41.71215,-80.3913383,41.7122383,-80.3917167,Rachel Verdi,FLIR2137_2024-07,
FLIR2139_2024,FLIR2139,Vorisek Pond,7/23/24,4549,23:07,Night,transect,good,n,20.8,80.6,NA,1.5,1,NA,East,51233e84-779d-42c9-9a1a-8b69143e2d43,41.7121853,-80.3913028,41.7122383,-80.3917167,Rachel Verdi,FLIR2139_2024-07,
FLIR2141_2024,FLIR2141,Vorisek Pond,7/23/24,4549,23:08,Night,transect,good,n,20.8,80.6,NA,1.64,1,NA,West,51233e84-779d-42c9-9a1a-8b69143e2d43,41.7121507,-80.3913194,41.7122383,-80.3917167,Rachel Verdi,FLIR2141_2024-07,
FLIR2143_2024,FLIR2143,Vorisek Pond,7/23/24,4549,23:08,Night,transect,good,n,20.8,80.6,NA,1.56,2,NA,North,51233e84-779d-42c9-9a1a-8b69143e2d43,41.7121611,-80.3913579,41.7122383,-80.3917167,Rachel Verdi,FLIR2143_2024-07,
FLIR2145_2024,FLIR2145,Vorisek Pond,7/23/24,4549,23:09,Night,transect,good,n,20.8,80.6,NA,1.56,2,NA,South,51233e84-779d-42c9-9a1a-8b69143e2d43,41.7121621,-80.3913384,41.7122383,-80.3917167,Rachel Verdi,FLIR2145_2024-07,
FLIR2149_2024,FLIR2149,Vorisek Pond,7/23/24,4549,23:09,Night,transect,good,n,20.8,80.6,NA,1.5,2,NA,East,51233e84-779d-42c9-9a1a-8b69143e2d43,41.7121836,-80.3913192,41.7122383,-80.3917167,Rachel Verdi,FLIR2149_2024-07,
FLIR2151_2024,FLIR2151,Vorisek Pond,7/23/24,4549,23:09,Night,transect,good,n,20.8,80.6,NA,1.47,2,NA,West,51233e84-779d-42c9-9a1a-8b69143e2d43,41.7122057,-80.3913628,41.7122383,-80.3917167,Rachel Verdi,FLIR2151_2024-07,
FLIR2153_2024,FLIR2153,Vorisek Pond,7/23/24,4549,23:10,Night,transect,good,n,20.8,80.6,NA,1.53,3,NA,North,51233e84-779d-42c9-9a1a-8b69143e2d43,41.7121505,-80.391336,41.7122383,-80.3917167,Rachel Verdi,FLIR2153_2024-07,
FLIR2155_2024,FLIR2155,Vorisek Pond,7/23/24,4549,23:10,Night,transect,good,n,20.8,80.6,NA,1.52,3,NA,South,51233e84-779d-42c9-9a1a-8b69143e2d43,41.712181,-80.3913684,41.7122383,-80.3917167,Rachel Verdi,FLIR2155_2024-07,
FLIR2159_2024,FLIR2159,Vorisek Pond,7/23/24,4549,23:10,Night,transect,good,n,20.8,80.6,NA,1.63,3,NA,East,51233e84-779d-42c9-9a1a-8b69143e2d43,41.7122038,-80.391304,41.7122383,-80.3917167,Rachel Verdi,FLIR2159_2024-07,
FLIR2161_2024,FLIR2161,Vorisek Pond,7/23/24,4549,23:11,Night,transect,good,n,20.8,80.6,NA,1.57,3,NA,West,51233e84-779d-42c9-9a1a-8b69143e2d43,41.7121872,-80.3913025,41.7122383,-80.3917167,Rachel Verdi,FLIR2161_2024-07,
FLIR2163_2024,FLIR2163,Vorisek Pond,7/23/24,4549,23:11,Night,transect,good,n,20.8,80.6,NA,1.57,4,NA,North,51233e84-779d-42c9-9a1a-8b69143e2d43,41.7121809,-80.391305,41.7122383,-80.3917167,Rachel Verdi,FLIR2163_2024-07,
FLIR2165_2024,FLIR2165,Vorisek Pond,7/23/24,4549,23:11,Night,transect,good,n,20.8,80.6,NA,1.53,4,NA,South,51233e84-779d-42c9-9a1a-8b69143e2d43,41.7122182,-80.3913358,41.7122383,-80.3917167,Rachel Verdi,FLIR2165_2024-07,
FLIR2167_2024,FLIR2167,Vorisek Pond,7/23/24,4549,23:12,Night,transect,good,n,20.8,80.6,NA,1.44,4,NA,East,51233e84-779d-42c9-9a1a-8b69143e2d43,41.712217,-80.3912921,41.7122383,-80.3917167,Rachel Verdi,FLIR2167_2024-07,
FLIR2169_2024,FLIR2169,Vorisek Pond,7/23/24,4549,23:12,Night,transect,good,n,20.8,80.6,NA,1.53,4,NA,West,51233e84-779d-42c9-9a1a-8b69143e2d43,41.7121737,-80.3912944,41.7122383,-80.3917167,Rachel Verdi,FLIR2169_2024-07,
FLIR2171_2024,FLIR2171,Vorisek Pond,7/23/24,4549,23:12,Night,transect,good,n,20.8,80.6,NA,1.61,5,NA,North,51233e84-779d-42c9-9a1a-8b69143e2d43,41.7121659,-80.3913458,41.7122383,-80.3917167,Rachel Verdi,FLIR2171_2024-07,
FLIR2173_2024,FLIR2173,Vorisek Pond,7/23/24,4549,23:13,Night,transect,good,n,20.8,80.6,NA,1.34,5,NA,South,51233e84-779d-42c9-9a1a-8b69143e2d43,41.7122408,-80.3913609,41.7122383,-80.3917167,Rachel Verdi,FLIR2173_2024-07,
FLIR2174_2024,FLIR2174,Vorisek Pond,7/23/24,4549,23:13,Night,transect,good,n,20.8,80.6,NA,1.14,5,NA,East,51233e84-779d-42c9-9a1a-8b69143e2d43,41.7122545,-80.3913472,41.7122383,-80.3917167,Rachel Verdi,FLIR2174_2024-07,
